"Address","Date time","Minimum Temperature","Maximum Temperature","Temperature","Dew Point","Relative Humidity","Heat Index","Wind Speed","Wind Gust","Wind Direction","Wind Chill","Precipitation","Precipitation Cover","Snow Depth","Visibility","Cloud Cover","Sea Level Pressure","Weather Type","Latitude","Longitude","Resolved Address","Name","Info","Conditions"
"Kolkata,West Bengal,India","12/31/2021","15","24","19.7","16.4","82.2","","13.9","","245.83","","0","0","0","1.8","13.6","1019.4","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/01/2022","16","23","19.1","15.1","79.26","","11.4","","317.63","","0","0","","1.6","10.8","1018.6","Mist, Fog, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/02/2022","14","23","17.9","14.6","82.32","","9.2","","310.79","","0","0","","1.4","21.9","1017.2","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/03/2022","14","24","18.4","14.1","77.64","","8.1","","270.77","","0","0","","1.5","17.1","1015.9","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/04/2022","13","23","17.6","13.4","78.03","","6.9","","264.74","","0","0","","1.3","1.1","1016.6","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/05/2022","13","24","17.9","13","75.68","","10.3","","260.83","","0","0","","1.3","6.3","1015.8","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/06/2022","13.9","25","19","13.6","73.7","","6.9","","106.87","","0","0","","1.4","3.7","1015.2","Mist, Precipitation In Vicinity, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/07/2022","15","26","20.2","15.8","77.5","","6.9","","221.29","","0","0","","1.4","0.6","1015.9","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/08/2022","16","27","21.4","15.8","73.44","27.3","8.1","","120.23","","0","0","","1.5","1.6","1015.7","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/09/2022","16.8","27","21.4","17.5","79.58","28.2","6.9","","51.85","","0","0","","1.6","1.8","1013.7","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/10/2022","16","26.7","21.6","17.7","79.62","27.5","6.9","","87","","0","0","","1.5","34.1","1014.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","01/11/2022","18","27","22.2","18.9","82.6","28.8","13.9","20.8","123.14","","11.51","4.17","","1.3","61.8","1014.5","Mist, Thunderstorm, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","01/12/2022","18","22","19.5","17.6","89.12","","9.2","","129.17","","0.01","8.33","","1.5","88.9","1014.4","Drizzle, Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","01/13/2022","18","25","20.7","18.4","87.16","","10.3","","232.88","","0.49","4.17","","1.5","76.3","1014.9","Drizzle, Mist, Rain, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","01/14/2022","17","20.6","18.9","16.5","86.18","","9.2","","112.04","","0.54","16.67","","1.2","84.7","1015.4","Mist, Light Drizzle, Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","01/15/2022","16.9","23.2","19.2","15.9","81.87","","11.4","","259.67","","0","4.17","","1.4","52.9","1015.5","Mist, Light Drizzle, Light Rain, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","01/16/2022","15","22.2","18.3","13.9","76","","15","","281.04","","0","0","","1.6","7.6","1017.2","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/17/2022","13.8","23","17.9","13.9","78.31","","8.1","","315.67","","0","0","","1.4","0","1017.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/18/2022","14","23","18.2","13.4","75.42","","6.9","","276.67","","0","0","","1.4","9.4","1015.1","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/19/2022","14.6","23","18.2","14.2","78.74","","8.1","","266.88","","0","0","","1.5","13.9","1013","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/20/2022","13","23","17.7","12.5","74.21","","6.9","","195.74","","0","0","","1.3","10","1011.2","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/21/2022","14.9","24.6","19.4","16.4","83.19","","6.9","","55.73","","0","0","","1.1","43.9","1010.8","Mist, Fog, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","01/22/2022","16","23.1","19.8","17.8","88.23","","8.1","","42.65","","1","4.17","","1","71.3","1009.6","Mist, Fog, Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","01/23/2022","17","22.1","19.2","17.7","91.53","","8.1","","71.67","","4.88","12.5","","0.7","79.3","1010.4","Mist, Rain, Fog, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","01/24/2022","16.9","22","18.8","16.3","86.01","","5.8","","37.13","","0","0","","1.3","80","1010.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Overcast"
"Kolkata,West Bengal,India","01/25/2022","16","25","20.8","18.4","87.04","","6.9","","106.33","","0","0","","1.1","61.5","1011.1","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","01/26/2022","17","24.8","20.7","17.4","82.1","","8.1","","271.91","","0.01","4.17","","1.1","41.4","1011.9","Mist, Fog, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","01/27/2022","16.3","23","19.6","14.6","74.88","","11.4","","242.41","","0","0","","1.4","16.4","1013.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/28/2022","13","21","16.9","10.5","67.58","","12.8","","182.54","","0","0","","1.7","30.5","1015.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","01/29/2022","12","21.1","16.6","10.6","70.36","","11.4","","210.65","","0","0","","1.6","0.6","1015.1","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/30/2022","12","23","17.7","11","67.79","","6.9","","152.39","","0","0","","1.5","3.3","1012.3","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","01/31/2022","14","26","19.9","15.5","77.41","","6.9","","109.71","","0","0","","1.4","14.9","1011.2","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/01/2022","16","27","21.1","15.7","74.13","27.9","9.2","","172.91","","0","0","","1.5","24.3","1009.4","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/02/2022","17","27.7","21.9","16.6","74.9","27.9","6.9","","83.74","","0","0","","1.4","26.7","1011.6","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/03/2022","18","27.2","22.8","19.6","83.19","28.8","11.4","","139.96","","0","0","","1.3","57.4","1011.3","Mist, Fog, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/04/2022","17","24","19.4","18.1","92.29","","12.8","","129.13","","27.57","12.5","","1.5","77.5","1009.1","Mist, Light Drizzle, Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","02/05/2022","16.3","23","19.4","14","74.17","","11.4","","175.41","","0","0","","1.9","47.3","1011.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/06/2022","13","23","18.1","12","69.76","","8.1","","202.48","","0","0","","2","3.8","1015.4","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/07/2022","14.3","25","19","14.1","75.23","","6.9","","127.21","","0","0","","1.6","5.4","1014.8","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/08/2022","14","26","20.2","16","78.29","","6.9","","70","","0","0","","1.3","20.8","1013.7","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/09/2022","16.9","26.1","21.4","18","82.56","","8.1","","79.29","","0","0","","1.3","41.2","1014","Mist, Fog, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/10/2022","17","22.8","20.4","18.8","90.65","","5.8","","33.57","","0.16","4.17","","1","69.7","1013.2","Mist, Fog, Light Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","02/11/2022","17.2","24","20.1","16.6","81.92","","11.4","","189.59","","0","0","","1","50.2","1013.5","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/12/2022","14.9","24","19.3","11.8","65.14","","11.4","","156.67","","0","0","","1.9","0","1013.8","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/13/2022","14.8","25","19.5","12.1","64.76","","12.8","","268.96","","0","0","","2","4.4","1012.4","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/14/2022","14","25.3","20","11.2","61.57","","11.4","","202.29","","0","0","","2.1","4","1012","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/15/2022","14.6","26","20","12.3","65.15","","8.1","","171.38","","0","0","","1.6","0","1011.2","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/16/2022","15","26","20.5","13.2","65.09","","10.3","","142.25","","0","0","","1.8","2.4","1009.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/17/2022","17","27","21.7","14.6","66.17","27.3","8.1","","169.42","","0","0","","1.8","4.3","1009.4","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/18/2022","17","27","21.9","13.5","62.46","26.7","11.4","","86.68","","0","0","","1.9","0.6","1011.2","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/19/2022","16","28","22","13","60.8","27.3","9.2","","126.26","","0","0","","1.7","4.7","1011.4","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/20/2022","17","27","22.5","19.3","82.42","29.6","11.4","","134.13","","0","0","","1.3","64.9","1007.7","Mist, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/21/2022","17","29","22.6","14.5","66.84","27.7","6.9","","125.04","","0","0","","1.5","36.7","1008.3","Mist, Fog, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/22/2022","17","28.1","23.4","18.6","75.69","29.3","8.1","","143.88","","0","0","","1.7","39.9","1012.6","Mist, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/23/2022","19","29","23.7","18.8","75.93","31.4","6.9","","152.83","","0","0","","1.2","22.8","1015.2","Mist, Fog, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/24/2022","19","29.2","24.3","20.8","81.66","32.7","11.4","","158.13","","0","0","","1.5","39.6","1014.9","Mist, Fog, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","02/25/2022","20.3","26","22.7","18.8","79.91","","12.8","","137.67","","0.98","8.33","","1.6","67.4","1014.9","Mist, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","02/26/2022","19","30.3","24.8","17.9","68.15","31.3","5.8","","89.58","","0","0","","1.8","22.9","1015.7","Mist, Fog, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","02/27/2022","20.4","31","24.5","20.1","79.03","32.6","9.2","","134.55","","2.51","4.17","","1.4","40.3","1014.5","Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","02/28/2022","20.9","30.4","25.3","19.2","71.13","31.6","10.3","","206.9","","0","0","","1.8","19.9","1013.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/01/2022","20.8","30.1","25.3","18.3","67.42","30.8","9.2","","35.85","","0","0","","1.8","5.2","1014.4","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/02/2022","21","30.7","25.5","18","65.59","30.8","9.2","","74.2","","0","0","","2.1","10.9","1013.8","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/03/2022","20","30.9","25.2","18.5","68.93","31.3","6.9","","178.27","","0","0","","1.7","0","1013.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/04/2022","21","31.2","25.8","17.5","64.6","31.4","5.8","","164.82","","0","0","","1.8","10.3","1012.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/05/2022","21","32","26.5","18.8","65.1","33","8.1","","224.09","","0","0","","1.8","17.5","1010.9","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/06/2022","22","31.6","26.4","16.3","56.72","31","9.2","","140.63","","0","0","","2.2","10.7","1011.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/07/2022","21","30.8","25.8","16.6","59.51","30.2","11.4","","247.32","","0","0","","1.9","5.3","1011.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/08/2022","21.4","32","26.2","17.1","59.59","32.4","9.2","","239.17","","0","0","","2.1","9.3","1010.2","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/09/2022","21","32.3","26.5","16.3","56.54","32.4","6.9","","202.04","","0","0","","2","0","1010.4","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/10/2022","21","33","26.6","16.2","55.61","32","9.2","","157.77","","0","0","","2.1","0.6","1009.9","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/11/2022","21.9","32.1","26.8","16.3","54.73","31.4","12.8","","249.3","","0","0","","1.8","19.7","1009.4","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/12/2022","21","32.3","26.7","16.2","55.54","31.7","10.3","","179.27","","0","0","","2","22.7","1008.9","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/13/2022","21.8","32.3","26.8","16.3","54.58","31.6","9.2","","214.78","","0","0","","2.1","29.3","1009.1","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/14/2022","21","33","27.4","15.7","52.47","32","9.2","","219.77","","0","0","","2.2","18.7","1008.7","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/15/2022","22","35.1","29","15.3","46.93","33.7","6.9","","198.38","","0","0","","2.2","2.3","1006.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/16/2022","25","35.6","30","15.8","45.65","34.9","13.9","","200.96","","0","0","","2.3","0","1005.1","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/17/2022","23","35.5","29","19.8","61.46","35.9","11.4","","173.17","","0","0","","2","2.6","1006.1","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/18/2022","25","35.2","29.2","19.8","59.35","37.7","10.3","","208.75","","0","0","","2.3","1.8","1006.9","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/19/2022","24.8","35","29.4","16.1","47.1","34.2","11.4","","208.75","","0","0","","2.4","0","1005.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/20/2022","24","34.3","28.9","21","65.36","36.5","17.2","","189.88","","0","0","","2.5","1.6","1004.5","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/21/2022","25","34.6","29.1","23.5","73.95","38.8","15","","188.54","","0","0","","2.2","29.6","1005.1","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/22/2022","25.9","34.2","29.5","24","74.12","40.6","12.8","","195.88","","0","0","","2.4","21","1005.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/23/2022","26","35","29.4","23.9","73.96","40.6","13.9","","217.67","","0","0","","1.9","46.1","1005.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/24/2022","25.8","34","29.1","24.4","76.88","42.1","18.3","","206.04","","0","0","","2.2","20.4","1005.2","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/25/2022","26.4","33","29.1","24.8","78.67","41.4","17.2","28.9","199.29","","0","0","","2.1","66.5","1005.5","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/26/2022","27","32.2","29.2","25.3","80.17","41.2","15","","189.17","","0","0","","2.1","78.8","1006.9","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Overcast"
"Kolkata,West Bengal,India","03/27/2022","25.6","34","29.7","24.7","75.48","42","11.4","","154.25","","0.04","4.17","","2.1","55.7","1008.3","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","03/28/2022","26.5","37","30.7","22.6","67.69","40.5","18.3","","207.96","","0","0","","2.2","37.7","1007","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/29/2022","27","35.2","30.1","24.7","74.95","42","13.9","25.3","186.46","","0","0","","2.2","41.4","1005.4","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/30/2022","27","33.4","29.5","25.4","79.13","42.1","16.1","23","179.96","","0","0","","2.4","52.1","1006.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/31/2022","27","33","29.6","25.3","78.73","40.6","17.2","23","190.08","","0","0","","2.2","58.9","1006.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/01/2022","27","33","29.5","25.5","79.37","43.8","17.2","23","192.29","","0","0","","2.3","56.2","1006.7","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/02/2022","27","33","29.4","25","77.72","40.6","18.3","","180.67","","0","0","","2.3","75.9","1008.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Overcast"
"Kolkata,West Bengal,India","04/03/2022","27","33.4","29.6","25.5","79.19","42.1","16.1","","184.74","","0","0","","2.4","56.5","1007.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/04/2022","27","33","29.6","24.9","76.29","40.6","19.7","31.1","200.75","","0","0","","2.3","60.4","1008.6","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/05/2022","27","33","29.1","24.3","75.94","39.3","17.2","25.3","192.75","","0","0","","2.3","45.1","1010.7","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/06/2022","26","33","29.3","24.2","75.04","40.6","19.7","27.7","192.54","","0","0","","2.3","45.4","1010.4","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/07/2022","26","34","29.4","24.8","77.36","40.9","16.3","","185.33","","0","0","","2.4","35.7","1009.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/08/2022","26","34","29.4","24","74.51","40.6","18.3","27.7","185.25","","0","0","","2.4","30.4","1007.8","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/09/2022","26","34","29.6","25.1","77.4","42.2","16.1","","189.54","","0","0","","2.6","31.6","1006.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/10/2022","27","34","29.9","25.5","77.75","43.6","18.3","28.9","191.5","","0","0","","2.5","36.6","1004.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/11/2022","28","34.2","30.3","25.7","76.96","45.3","16.1","","189.13","","0","0","","2.6","33.9","1004","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/12/2022","27","33.6","29.9","25.8","79.29","43.8","16.1","","180.54","","0","0","","2.3","56.5","1004.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/13/2022","27.8","34","30.1","25.9","78.78","47.3","16.1","","191.17","","0","0","","2.7","41.1","1003.4","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/14/2022","28","34.6","30.6","26.5","79.46","47.3","18.3","","186.29","","0","0","","2.5","55.6","1001.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/15/2022","28","37","31.4","25.8","73.72","47.6","16.1","","185.63","","0","0","","2.5","37.9","1001.7","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/16/2022","27","35.2","30.8","26","76.57","46.7","17.2","","181.58","","0","0","","2.3","46","1001.7","Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/17/2022","27","35","30.3","25.3","76.16","43.8","16.1","27.7","179.75","","0","0","","2.4","41.5","1003.2","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
